live_url,live_family,option_file,option_family,match_confidence,match_score,match_reason,title_similarity,h1_similarity,description_similarity,cta_overlap,phone_match,address_match,year_match,rating_match,review_count_match,live_title,option_title,live_h1,option_h1
https://www.airexpresshvac.net/heat-pump-replacement-lehi-ut/,service,heat-pump.html,service,exact,1.000,legacy-route-rule,0.667,0.500,0.167,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Heat Pump Replacement | Air Express HVAC Services","Heat Pump Installation & Repair in Lehi, UT | Air Express HVAC","Heat Pump Replacement In Lehi, UT",Heat Pump Systems
https://www.airexpresshvac.net/heat-pump-services-lehi-ut/,service,ventilation.html,service,exact,1.000,legacy-route-rule,0.143,0.000,0.050,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Heat Pump Services | Air Express HVAC - 2025",Ventilation & Air Quality | Air Express HVAC,"Heat Pump Services in Lehi, UT",Ventilation & Air Quality
https://www.airexpresshvac.net/heat-pump-tune-up-lehi-ut/,service,heat-pump.html,service,exact,1.000,legacy-route-rule,0.333,0.400,0.227,0.667,yes,no,yes,unknown,unknown,"Heat Pump Tune-Up in Lehi, UT: Schedule Your Service Today!","Heat Pump Installation & Repair in Lehi, UT | Air Express HVAC","Heat Pump Tune Up In Lehi, UT",Heat Pump Systems
https://www.airexpresshvac.net/heater-inspection-lehi-ut/,service,heating-services.html,service,exact,1.000,legacy-route-rule,0.125,0.000,0.063,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Heater Inspection | Furnace Maintenance Services",Heating Services | Furnace & Heat Pumps | Air Express HVAC,"Heater Inspection In Lehi, UT",Heating & Heat Pumps
https://www.airexpresshvac.net/heaters-lehi-ut/,other,heating-services.html,service,exact,1.000,legacy-route-rule,0.167,0.000,0.071,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Heater Installation | Air Express HVAC Services",Heating Services | Furnace & Heat Pumps | Air Express HVAC,"Air Express HVAC: Heater Services in Lehi, UT &amp; Surrounding Areas",Heating & Heat Pumps
https://www.airexpresshvac.net/heating-installation-lehi-ut/,service,heating-installation-lehi-ut.html,service,exact,1.000,direct-slug-rule,0.143,1.000,0.167,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Heating Installation &amp; Furnace Replacement Experts","Heating Installation in Lehi, UT | Air Express Heating & Air Conditioning","Heating Installation In Lehi, UT","Expert Heating Installation in Lehi, UT"
https://www.airexpresshvac.net/heating-maintenance-lehi-ut/,service,heating-maintenance.html,service,exact,1.000,legacy-route-rule,0.286,0.500,0.167,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Heating Maintenance &amp; Furnace Tune-Up Services","Heating Maintenance in Lehi, UT | Air Express HVAC","Heating Maintenance In Lehi, UT",Heating Maintenance
https://www.airexpresshvac.net/heating-repair-lehi-ut/,service,heating-repair-lehi-ut.html,service,exact,1.000,direct-slug-rule,0.333,1.000,0.294,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Heating Repair: Fast Furnace Service in 2025","Heating Repair in Lehi, UT | Air Express HVAC","Heating Repair In Lehi, UT","Heating Repair In Lehi, UT"
https://www.airexpresshvac.net/heating-replacement-lehi-ut/,service,heating-replacement.html,service,exact,1.000,legacy-route-rule,0.500,0.500,0.278,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Heating Replacement | Furnace Installation","Heating Replacement in Lehi, UT | Air Express HVAC","Heating Replacement In Lehi, UT",Heating Replacement
https://www.airexpresshvac.net/heating-service-lehi-ut/,service,ventilation.html,service,exact,1.000,legacy-route-rule,0.000,0.000,0.071,0.667,yes,no,yes,unknown,unknown,"Heating Service Lehi, UT | Repair &amp; Maintenance (2025)",Ventilation & Air Quality | Air Express HVAC,"Heating Service In Lehi, UT",Ventilation & Air Quality
https://www.airexpresshvac.net/heating-services-saratoga-springs-ut/,service,heating-services-saratoga-springs-ut.html,service,exact,1.000,direct-slug-rule,0.000,0.000,0.000,0.000,unknown,unknown,unknown,unknown,unknown,,"Heating Services in Saratoga Springs, UT | Air Express HVAC",,"Heating Services In Saratoga Springs, UT"
https://www.airexpresshvac.net/heating-tune-up-lehi-ut/,service,heating-tune-up.html,service,exact,1.000,legacy-route-rule,0.500,0.667,0.278,0.667,yes,no,yes,unknown,unknown,"Heating Tune-Up in Lehi, UT: Maintain Your System in 2025","Heating Tune-Up in Lehi, UT | Air Express HVAC","Heating Tune Up In Lehi, UT",Heating Tune-Up
https://www.airexpresshvac.net/highland-ut-air-conditioning-heating-services/,service-area,service-area-highland.html,service-area,exact,1.000,legacy-route-rule,0.400,0.333,0.125,0.667,yes,no,yes,unknown,unknown,Highland HVAC: Air Express AC Repair &amp; Installation,"HVAC Services in Highland, UT | Air Express HVAC","Highland, UT Air Conditioning And Heating Services","HVAC Services in Highland, Utah"
https://www.airexpresshvac.net/home-furnace-replacement-by-technicians/,service,heating-replacement.html,service,exact,1.000,legacy-route-rule,0.400,0.167,0.222,0.667,yes,no,yes,unknown,unknown,Air Express: Furnace Replacement Experts for Your Home,"Heating Replacement in Lehi, UT | Air Express HVAC",How Our Technicians Handle Furnace Replacement for Homes,Heating Replacement
https://www.airexpresshvac.net/home-performance-testing-lehi-ut/,other,other-services-tests.html,other,exact,1.000,legacy-route-rule,0.143,0.200,0.176,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Home Performance Testing for Energy Efficiency",HVAC Testing &amp; Services | Air Express HVAC,"Home Performance Testing In Lehi, UT","Other Services and Tests In Lehi, UT"
https://www.airexpresshvac.net/hood-vent-installation-lehi-ut/,other,ventilation.html,service,exact,1.000,legacy-route-rule,0.167,0.000,0.105,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Hood Vent Installation | Air Express HVAC",Ventilation & Air Quality | Air Express HVAC,"Hood Vent Installation In Lehi, UT",Ventilation & Air Quality
https://www.airexpresshvac.net/how-to-choose-the-best-air-purifiers/,service,air-purifiers.html,service,exact,1.000,legacy-route-rule,0.143,0.167,0.158,0.667,yes,no,yes,unknown,unknown,Choosing the Best Air Purifiers: A Guide by Air Express HVAC,"Air Purifier Installation in Lehi, UT | Air Express HVAC",How to Choose the Best Air Purifiers for Your Home or Office,Whole Home Air Purifiers
https://www.airexpresshvac.net/humidifiers-lehi-ut/,other,humidification.html,service,exact,1.000,legacy-route-rule,0.143,0.143,0.130,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Humidifiers: Air Quality Solutions by Air Express",HVAC Humidification Services | Air Express HVAC,"Humidifiers In Lehi, UT",Expert HVAC Humidification Services in Lehi &amp; Nearby Utah Cities
https://www.airexpresshvac.net/hvac-blog/,blog-index,hvac-blog.html,blog-index,exact,1.000,direct-slug-rule,0.800,0.000,0.208,0.667,yes,no,yes,unknown,unknown,HVAC Tips &amp; Solutions: Air Express HVAC Blog,HVAC Tips & Solutions | Air Express HVAC Blog,,HVAC Blog
https://www.airexpresshvac.net/hvac-company-lehi-ut/,service,heating-installation-lehi-ut.html,service,high,0.894,high-token-similarity,0.400,1.000,0.176,0.667,yes,no,yes,unknown,unknown,"Lehi, UT HVAC Services: Air Express HVAC - Get a Quote!","Heating Installation in Lehi, UT | Air Express Heating & Air Conditioning","HVAC Company In Lehi, UT","Expert Heating Installation in Lehi, UT"
https://www.airexpresshvac.net/hvac-financing-lehi-ut/,financing,financing.html,financing,exact,1.000,legacy-route-rule,0.286,0.333,0.158,0.667,yes,no,yes,unknown,unknown,"HVAC Financing in Lehi, UT: Apply Now with Air Express HVAC",HVAC Financing Options | Air Express HVAC,"HVAC Financing In Lehi, UT",Flexible HVAC Financing
https://www.airexpresshvac.net/hvac-humidification-services-lehi-ut/,service,ventilation.html,service,exact,1.000,legacy-route-rule,0.167,0.000,0.118,0.667,yes,no,yes,unknown,unknown,"HVAC Humidification in Lehi, UT: Improve Air Quality",Ventilation & Air Quality | Air Express HVAC,"HVAC Humidification Services In Lehi, UT",Ventilation & Air Quality
https://www.airexpresshvac.net/hvac-installation-for-commercial-efficiency/,audience,commercial.html,audience,exact,1.000,legacy-route-rule,0.200,0.250,0.150,0.667,yes,no,yes,unknown,unknown,Lehi Commercial HVAC Installation: Maximize Efficiency,Commercial HVAC Services | Air Express HVAC,Professional HVAC Installation for Unmatched Commercial Efficiency,Commercial HVAC
https://www.airexpresshvac.net/hvac-installation-lehi-ut/,service,heating-installation-lehi-ut.html,service,high,0.839,high-token-similarity,0.200,1.000,0.111,0.667,yes,no,yes,unknown,unknown,"Lehi, UT HVAC Installation | Heating &amp; Cooling Experts","Heating Installation in Lehi, UT | Air Express Heating & Air Conditioning","HVAC Installation In Lehi, UT","Expert Heating Installation in Lehi, UT"
https://www.airexpresshvac.net/hvac-maintenance-plan-lehi-ut/,service,ac-maintenance.html,service,medium,0.656,best-token-similarity,0.500,0.000,0.208,0.667,yes,no,yes,unknown,unknown,"Lehi, UT HVAC Maintenance: Air Express Plan Options","AC Maintenance in Lehi, UT | Air Express HVAC","HVAC Maintenance Plan In Lehi, UT",Stop Surprises Before Summer.
https://www.airexpresshvac.net/hvac-near-me/,service,hvac-near-me.html,service,exact,1.000,direct-slug-rule,0.333,1.000,0.286,0.667,yes,no,yes,unknown,unknown,"HVAC Near Me in Lehi, UT: Expert Heating &amp; Cooling Solutions",HVAC Near Me | Air Express HVAC,"Air Express HVAC: Expert Heating &amp; Cooling in Lehi, UT &amp; Nearby Areas","Air Express HVAC: Expert Heating &amp; Cooling in Lehi, UT &amp; Nearby Areas"
https://www.airexpresshvac.net/hvac-repair-lehi-ut/,service,heating-repair-lehi-ut.html,service,high,0.993,high-token-similarity,0.750,1.000,0.333,0.667,yes,no,yes,unknown,unknown,"Lehi, UT HVAC Repair | Air Express Heating &amp; Cooling","Heating Repair in Lehi, UT | Air Express HVAC","HVAC Repair In Lehi, UT","Heating Repair In Lehi, UT"
https://www.airexpresshvac.net/hvac-replacement-signs/,article,ac-replacement.html,service,low,0.469,best-token-similarity,0.250,0.000,0.136,0.667,yes,no,yes,unknown,unknown,Signs Your HVAC Needs Replacement? Lehi Homes Guide (2025),"AC Replacement in Lehi, UT | Air Express HVAC",Signs Your HVAC System Needs Replacement in Lehi,Time for a New System?
https://www.airexpresshvac.net/hvac-resources-lehi-ut/,service,heating-installation-lehi-ut.html,service,medium,0.570,best-token-similarity,0.286,0.500,0.111,0.667,yes,no,yes,unknown,unknown,"Lehi, UT HVAC Resources &amp; Tips | Air Express Guide","Heating Installation in Lehi, UT | Air Express Heating & Air Conditioning","HVAC Resources In Lehi, UT","Expert Heating Installation in Lehi, UT"
https://www.airexpresshvac.net/hvac-service-eagle-mountain-ut/,service,ventilation.html,service,exact,1.000,legacy-route-rule,0.167,0.000,0.125,0.667,yes,no,yes,unknown,unknown,Eagle Mountain HVAC Service | Air Express Repair,Ventilation & Air Quality | Air Express HVAC,"HVAC Service In Eagle Mountain, UT",Ventilation & Air Quality
https://www.airexpresshvac.net/hvac-service-lehi-ut/,service,ventilation.html,service,exact,1.000,legacy-route-rule,0.000,0.000,0.056,0.667,yes,no,yes,unknown,unknown,"HVAC Service Lehi, UT | Heating &amp; Cooling Repair",Ventilation & Air Quality | Air Express HVAC,"HVAC Service In Lehi, UT",Ventilation & Air Quality
https://www.airexpresshvac.net/hvac-system-short-cycling-causes/,service,hvac-troubleshooter.html,service,exact,1.000,legacy-route-rule,0.125,0.000,0.235,0.667,yes,no,yes,unknown,unknown,Stop HVAC Short Cycling Issues in Your Lehi Home | Air Express Heating and Air Conditioning,HVAC Troubleshooter | Air Express HVAC,Why Is My HVAC System Short Cycling In Lehi?,HVAC Troubleshooter
https://www.airexpresshvac.net/hvac-troubleshooter/,service,hvac-troubleshooter.html,service,exact,1.000,direct-slug-rule,0.000,1.000,0.100,0.667,yes,no,yes,unknown,unknown,"HVAC Troubleshooting Lehi, UT | HVAC Repair Tips",HVAC Troubleshooter | Air Express HVAC,HVAC Troubleshooter,HVAC Troubleshooter
https://www.airexpresshvac.net/identifying-strange-hvac-odors/,service,hvac-troubleshooter.html,service,exact,1.000,legacy-route-rule,0.125,0.000,0.176,0.667,yes,no,yes,unknown,unknown,Spotting Strange HVAC Odors in Your Lehi Home | Air Express Heating &amp; Air Conditioning,HVAC Troubleshooter | Air Express HVAC,How To Identify Strange Odors Coming From Your HVAC System In Lehi,HVAC Troubleshooter
https://www.airexpresshvac.net/importance-regular-ac-maintenance/,service,ac-maintenance.html,service,exact,1.000,legacy-route-rule,0.222,0.000,0.238,0.667,yes,no,yes,unknown,unknown,AC Maintenance: Improve Performance &amp; Air Quality in 2025,"AC Maintenance in Lehi, UT | Air Express HVAC",Air Express: Why Regular AC Maintenance Matters for Homes &amp; Businesses,Stop Surprises Before Summer.
https://www.airexpresshvac.net/important-things-for-ac-installation-for-your-living-space/,service,air-conditioning.html,service,exact,1.000,legacy-route-rule,0.000,0.000,0.130,0.667,yes,no,yes,unknown,unknown,AC Installation Guide: Tips for Your Living Space in 2025,"Air Conditioning Services in Lehi, UT | Air Express HVAC",Important Things for AC Installation for Your Living Space,"Air Conditioning In Lehi, UT"
https://www.airexpresshvac.net/incorrect-hvac-sizing-solutions/,article,hvac-buying-guide.html,article,exact,1.000,legacy-route-rule,0.000,0.000,0.033,0.667,yes,no,yes,unknown,unknown,Correct HVAC Sizing and Installation for Lehi Homes,Complete HVAC Buying Guide: How to Choose the Right System for Your Utah Home | Air Express,Professional Solutions for Incorrect HVAC Sizing in Lehi Homes,The Utah Homeowner's Complete HVAC Buying Guide
https://www.airexpresshvac.net/indoor-air-quality-and-whole-home-ventilation/,service,indoor-air-quality.html,service,exact,1.000,legacy-route-rule,0.250,0.250,0.087,0.667,yes,no,yes,unknown,unknown,Whole Home Ventilation &amp; Air Quality Solutions | Air Express,"Indoor Air Quality Services in Lehi, UT | Air Express HVAC",Whole Home Ventilation: Boost Indoor Air Quality &amp; Health,Indoor Air Quality Solutions
https://www.airexpresshvac.net/indoor-air-quality-lehi-ut/,service,indoor-air-quality.html,service,exact,1.000,legacy-route-rule,0.600,0.500,0.211,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Indoor Air Quality: Expert Air Filtration","Indoor Air Quality Services in Lehi, UT | Air Express HVAC","Indoor Air Quality In Lehi, UT",Indoor Air Quality Solutions
https://www.airexpresshvac.net/installing-a-whole-home-ventilation-system/,service,ventilation.html,service,exact,1.000,legacy-route-rule,0.333,0.125,0.167,0.667,yes,no,yes,unknown,unknown,Whole Home Ventilation: Installation Guide by Air Express,Ventilation & Air Quality | Air Express HVAC,Installing a Whole Home Ventilation System: What You Need to Know,Ventilation & Air Quality
https://www.airexpresshvac.net/integrating-whole-house-air-purification/,service,air-purifiers.html,service,exact,1.000,legacy-route-rule,0.000,0.125,0.038,0.667,yes,no,yes,unknown,unknown,Integrating Whole House Air Purification,"Air Purifier Installation in Lehi, UT | Air Express HVAC",Integrating Whole House Air Purification: A Step-by-Step Approach,Whole Home Air Purifiers
https://www.airexpresshvac.net/key-role-of-uv-light-systems/,other,air-purifiers.html,service,exact,1.000,legacy-route-rule,0.000,0.000,0.045,0.667,yes,no,yes,unknown,unknown,Key Role of UV Light Systems in Enhancing Indoor Air Quality,"Air Purifier Installation in Lehi, UT | Air Express HVAC",The Key Role of UV Light Systems in Enhancing Indoor Air Quality,Whole Home Air Purifiers
https://www.airexpresshvac.net/lehi-ut-air-conditioning-heating-services/,service-area,service-area-lehi.html,service-area,exact,1.000,legacy-route-rule,0.400,0.667,0.214,0.667,yes,no,yes,unknown,unknown,"Lehi, UT HVAC Services | Air Express: AC &amp; Heating Repair","Lehi, UT HVAC Services | Air Express HVAC","Lehi, UT Air Conditioning And Heating Services","Lehi, UT Air Conditioning &amp; Heating Services"
https://www.airexpresshvac.net/light-commercial-air-conditioning-and-heating-lehi-ut/,audience,light-commercial.html,audience,exact,1.000,legacy-route-rule,0.750,0.857,0.211,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Light Commercial HVAC: Air Express HVAC Services",Light Commercial HVAC | Air Express HVAC,Air Express HVAC: Light Commercial HVAC in Lehi &amp; Nearby Areas,Air Express HVAC: Light Commercial HVAC in Lehi & Nearby Areas
https://www.airexpresshvac.net/light-commercial-furnace-replacement-benefits/,audience,light-commercial.html,audience,exact,1.000,legacy-route-rule,0.250,0.200,0.235,0.667,yes,no,yes,unknown,unknown,Light Commercial Furnace Replacement: Benefits &amp; Guide,Light Commercial HVAC | Air Express HVAC,Light Commercial Furnace Replacement: Benefits and Process,Air Express HVAC: Light Commercial HVAC in Lehi & Nearby Areas
https://www.airexpresshvac.net/light-commercial-hvac-service/,audience,light-commercial.html,audience,exact,1.000,legacy-route-rule,0.400,0.222,0.095,0.667,yes,no,yes,unknown,unknown,Light Commercial HVAC Service for Smooth Operations,Light Commercial HVAC | Air Express HVAC,Light Commercial HVAC Service: Ensuring Smooth Operations,Air Express HVAC: Light Commercial HVAC in Lehi & Nearby Areas
https://www.airexpresshvac.net/light-commercial-hvac-services-efficiency/,audience,light-commercial.html,audience,exact,1.000,legacy-route-rule,0.600,0.200,0.250,0.667,yes,no,yes,unknown,unknown,Light Commercial HVAC: Efficiency Services by Air Express,Light Commercial HVAC | Air Express HVAC,Light Commercial HVAC Service: What Our Technicians Provide,Air Express HVAC: Light Commercial HVAC in Lehi & Nearby Areas
https://www.airexpresshvac.net/light-commercial-properties-heating-repair/,audience,light-commercial.html,audience,exact,1.000,legacy-route-rule,0.600,0.222,0.235,0.667,yes,no,yes,unknown,unknown,Heating Repair for Light Commercial Properties | Air Express,Light Commercial HVAC | Air Express HVAC,Professional Heating Repair Services for Light Commercial Properties,Air Express HVAC: Light Commercial HVAC in Lehi & Nearby Areas
https://www.airexpresshvac.net/maintain-indoor-air-quality-with-hvac-care/,service,indoor-air-quality.html,service,exact,1.000,legacy-route-rule,0.250,0.111,0.143,0.667,yes,no,yes,unknown,unknown,HVAC Care for Better Indoor Air Quality in Eagle Mountain,"Indoor Air Quality Services in Lehi, UT | Air Express HVAC",HVAC Care Guide: Maintain Clean Indoor Air in Eagle Mountain,Indoor Air Quality Solutions
https://www.airexpresshvac.net/maximize-your-hvac-system-efficiency/,service,energy-efficiency.html,service,exact,1.000,legacy-route-rule,0.125,0.111,0.182,0.667,yes,no,yes,unknown,unknown,HVAC Efficiency in Eagle Mountain: Optimize &amp; Save,Energy Efficiency | Air Express HVAC,7 Simple Ways to Maximize HVAC Efficiency in Eagle Mountain,"Energy Efficiency In Lehi, UT"
https://www.airexpresshvac.net/mini-split-system-lehi-ut/,service,mini-split.html,service,high,0.876,high-token-similarity,0.750,1.000,0.211,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Mini Split Installation | Air Express HVAC",Mini Split Systems | Air Express HVAC,"Mini Split System In Lehi, UT","Mini Split System In Lehi, UT"
https://www.airexpresshvac.net/multifamily-air-conditioning-and-heating-lehi-ut/,audience,multifamily.html,audience,exact,1.000,legacy-route-rule,0.167,0.200,0.158,0.667,yes,no,yes,unknown,unknown,"Lehi, UT Multifamily HVAC: AC &amp; Heating Services (2025)",Multifamily HVAC Services | Air Express HVAC,"MultiFamily Air Conditioning and Heating In Lehi, UT and Near Me",Multifamily HVAC
https://www.airexpresshvac.net/multifamily-buildings-ac-repairs/,audience,multifamily.html,audience,exact,1.000,legacy-route-rule,0.333,0.167,0.136,0.667,yes,no,yes,unknown,unknown,Air Express: AC Repair for Multifamily Buildings in 2025,Multifamily HVAC Services | Air Express HVAC,Multifamily AC Repair Services: Improve Resident Comfort,Multifamily HVAC
https://www.airexpresshvac.net/multifamily-heating-repair/,audience,multifamily.html,audience,exact,1.000,legacy-route-rule,0.167,0.200,0.136,0.667,yes,no,yes,unknown,unknown,"Multifamily Heating Repair: Comfort Solutions in Lehi, UT",Multifamily HVAC Services | Air Express HVAC,Multifamily Heating Repair: Ensuring Comfort for All Units,Multifamily HVAC
https://www.airexpresshvac.net/necessary-residential-furnace-replacement/,audience,residential.html,audience,exact,1.000,legacy-route-rule,0.125,0.000,0.040,0.667,yes,no,yes,unknown,unknown,Furnace Replacement: When &amp; Why? Air Express HVAC Explains,Residential HVAC Services | Air Express HVAC,Residential Furnace Replacement: Why It&rsquo;s Necessary,Comfort for Utah Homes
https://www.airexpresshvac.net/new-construction-hvac-lehi-ut/,audience,new-construction.html,audience,exact,1.000,legacy-route-rule,1.000,0.667,0.333,0.667,yes,no,yes,unknown,unknown,"Air Express HVAC: New Construction HVAC Services in Lehi, UT","New Construction HVAC in Lehi, UT | Air Express HVAC","New Construction HVAC in Lehi, UT",New Construction HVAC
https://www.airexpresshvac.net/new-construction-hvac-repair/,audience,new-construction.html,audience,exact,1.000,legacy-route-rule,0.333,0.400,0.095,0.667,yes,no,yes,unknown,unknown,Expert HVAC Repair for New Construction Projects,"New Construction HVAC in Lehi, UT | Air Express HVAC",Expert HVAC Repair Solutions for New Construction Projects,New Construction HVAC
https://www.airexpresshvac.net/new-construction-projects-heating-repair/,audience,new-construction.html,audience,exact,1.000,legacy-route-rule,0.600,0.333,0.211,0.667,yes,no,yes,unknown,unknown,New Construction Heating Repair | Air Express HVAC,"New Construction HVAC in Lehi, UT | Air Express HVAC",Heating Repair for New Construction Projects: Our Approach,New Construction HVAC
https://www.airexpresshvac.net/newsletter-promotions-sign-up/,other,specials.html,other,exact,1.000,legacy-route-rule,0.125,0.000,0.074,0.667,yes,no,yes,unknown,unknown,Air Express HVAC: Newsletter for Promotions &amp; Tips (2025),Seasonal Specials | Air Express HVAC,Newsletter and Promotions Sign Up,Seasonal Specials
https://www.airexpresshvac.net/optimize-ac-efficiency-thermostat-tips/,article,thermostats.html,service,exact,1.000,legacy-route-rule,0.125,0.000,0.235,0.667,yes,no,yes,unknown,unknown,AC Efficiency: Thermostat Tips for 2025 from Air Express,Smart Thermostats | Air Express HVAC,Optimize AC Efficiency: Thermostat Tips for All Property Types,Smart Thermostats
https://www.airexpresshvac.net/orem-ut-air-conditioning-heating-services/,service-area,service-area-orem.html,service-area,exact,1.000,legacy-route-rule,0.400,0.333,0.118,0.667,yes,no,yes,unknown,unknown,"Orem, UT HVAC Services: Air Express AC Repair &amp; Installation","HVAC Services in Orem, UT | Air Express HVAC","Orem, UT Air Conditioning And Heating Services","HVAC Services in Orem, Utah"
https://www.airexpresshvac.net/other-products-lehi-ut/,other,ductwork.html,service,exact,1.000,legacy-route-rule,0.125,0.000,0.043,0.667,yes,no,yes,unknown,unknown,"Lehi, UT HVAC: Air Express Products &amp; Accessories",Ductwork & Gas Lines | Air Express HVAC,"Other Products In Lehi, UT",Ductwork & Gas Lines
https://www.airexpresshvac.net/other-services-and-tests-lehi-ut/,other,other-services-tests.html,other,exact,1.000,legacy-route-rule,0.750,1.000,0.188,0.667,yes,no,yes,unknown,unknown,"Air Express HVAC: Expert HVAC Testing &amp; Services in Lehi, UT",HVAC Testing &amp; Services | Air Express HVAC,"Other Services and Tests In Lehi, UT","Other Services and Tests In Lehi, UT"
https://www.airexpresshvac.net/other-services-lehi-ut/,other,other-services.html,other,exact,1.000,legacy-route-rule,0.167,0.000,0.136,0.667,yes,no,yes,unknown,unknown,Air Express HVAC: Lehi HVAC Services &amp; Repairs (2025),Other HVAC Services | Air Express HVAC,"Other Services In Lehi, UT",Beyond Heating & Cooling
https://www.airexpresshvac.net/pleasant-grove-ut-air-conditioning-heating-services/,service-area,service-area-pleasant-grove.html,service-area,exact,1.000,legacy-route-rule,0.600,0.500,0.250,0.667,yes,no,yes,unknown,unknown,Air Express: Pleasant Grove HVAC Repair &amp; Installation,"HVAC Services in Pleasant Grove, UT | Air Express HVAC","Pleasant Grove, UT Air Conditioning And Heating Services","HVAC Services in Pleasant Grove, Utah"
https://www.airexpresshvac.net/preventive-commercial-heating-repair/,audience,commercial.html,audience,exact,1.000,legacy-route-rule,0.400,0.200,0.095,0.667,yes,no,yes,unknown,unknown,Air Express: Commercial Heating Repair &amp; Maintenance,Commercial HVAC Services | Air Express HVAC,Preventive Heating Repair Strategies for Commercial Properties,Commercial HVAC
https://www.airexpresshvac.net/professional-ac-compressor-repair-solution/,service,ac-repair.html,service,exact,1.000,legacy-route-rule,0.500,0.125,0.160,0.667,yes,no,yes,unknown,unknown,Lehi AC Compressor Repair: Expert Solutions,"AC Repair in Lehi, UT | Air Express HVAC",Professional AC Compressor Repair Solutions in Lehi,AC Not Working?
https://www.airexpresshvac.net/professional-ac-maintenance-benefits/,article,ac-maintenance.html,service,exact,1.000,legacy-route-rule,0.182,0.000,0.115,0.667,yes,no,yes,unknown,unknown,Lehi AC Tune-Ups: Maximize Performance &amp; Save Energy,"AC Maintenance in Lehi, UT | Air Express HVAC",Benefits of Regular Professional AC Maintenance in Lehi,Stop Surprises Before Summer.
https://www.airexpresshvac.net/professional-hvac-installation-advantages/,service,hvac-installation.html,service,exact,1.000,legacy-route-rule,0.333,0.000,0.111,0.667,yes,no,yes,unknown,unknown,Professional HVAC Installation Benefits: Air Express HVAC,HVAC Installation | Air Express HVAC,Advantages of Professional HVAC Installation for Commercial Properties,"HVAC Installation In Lehi, UT"
https://www.airexpresshvac.net/proper-hvac-system-upgrades-and-maintenance/,service,maintenance-plan.html,service,exact,1.000,legacy-route-rule,0.333,0.000,0.091,0.667,yes,no,yes,unknown,unknown,"HVAC Upgrades &amp; Maintenance: Lehi, UT | Air Express",HVAC Maintenance Plans | Air Express HVAC,Air Express HVAC Upgrades &amp; Maintenance for Energy Efficiency,Monthly VIP Agreement Options
https://www.airexpresshvac.net/provo-ut-air-conditioning-heating-services/,service-area,service-area-provo.html,service-area,exact,1.000,legacy-route-rule,0.200,0.333,0.133,0.667,yes,no,yes,unknown,unknown,"Provo, UT HVAC Services: Air Conditioning &amp; Heating Repair","HVAC Services in Provo, UT | Air Express HVAC","Provo, UT Air Conditioning And Heating Services","HVAC Services in Provo, Utah"
https://www.airexpresshvac.net/reliable-hvac-repair-services/,service,ventilation.html,service,exact,1.000,legacy-route-rule,0.167,0.000,0.125,0.667,yes,no,yes,unknown,unknown,Lehi HVAC Repair: Expert Services from Air Express in 2025,Ventilation & Air Quality | Air Express HVAC,How to Fix Your HVAC System When It Stops Working in Lehi,Ventilation & Air Quality
https://www.airexpresshvac.net/request-estimate/,estimate,request-estimate.html,estimate,exact,1.000,direct-slug-rule,0.333,0.500,0.200,1.000,yes,no,yes,unknown,unknown,"Get an HVAC Estimate | Air Express in Lehi, UT",Request a Free Estimate | Air Express HVAC,Get Your Free HVAC Estimate in Lehi with Air Express HVAC,Get Your Free Estimate
https://www.airexpresshvac.net/residential-air-conditioning-heating-lehi-ut/,audience,residential.html,audience,exact,1.000,legacy-route-rule,0.400,0.000,0.111,0.667,yes,no,yes,unknown,unknown,"Lehi, UT: Air Express HVAC Residential AC &amp; Heating",Residential HVAC Services | Air Express HVAC,"Residential Air Conditioning and Heating In Lehi, UT",Comfort for Utah Homes
https://www.airexpresshvac.net/residential-heating-repair-keep-home-cozy/,audience,residential.html,audience,exact,1.000,legacy-route-rule,0.200,0.000,0.091,0.667,yes,no,yes,unknown,unknown,Heating Repair: Air Express Solutions for a Cozy Home,Residential HVAC Services | Air Express HVAC,Residential Heating Repair: Keep Your Home Cozy,Comfort for Utah Homes
https://www.airexpresshvac.net/residential-heating-repair-services/,audience,residential.html,audience,exact,1.000,legacy-route-rule,0.250,0.000,0.087,0.667,yes,no,yes,unknown,unknown,"Heating Repair Services | Air Express HVAC | Lehi, UT",Residential HVAC Services | Air Express HVAC,Essential Residential Heating Repair Services Explained,Comfort for Utah Homes
